Date,Ticker,Actual_Close,Predicted_Close,Prediction_Error,Volume,Moving_Average_5,Moving_Average_20
2025-07-30,MSFT,513.239990234375,493.56669144158735,-19.673298792787648,26380400,509.6460021972656,503.8270004272461
2025-07-31,MSFT,533.5,516.2665450212404,-17.233454978759596,51617300,511.106005859375,504.5850006103516
2025-08-01,MSFT,524.1099853515625,505.1249657419178,-18.985019609644723,28977600,512.5800048828125,505.6445007324219
2025-08-04,MSFT,535.6400146484375,516.4678129857871,-19.172201662650423,25349000,517.10400390625,507.76500091552737
2025-08-05,MSFT,527.75,508.709337559814,-19.040662440185997,19171600,519.1839965820312,509.02850036621095
2025-08-06,MSFT,524.9400024414062,505.701018069822,-19.23898437158425,21355700,523.8119995117188,510.9245010375977
2025-08-07,MSFT,520.8400268554688,501.4826430516865,-19.357383803782227,16079100,526.847998046875,512.4810012817383
2025-08-08,MSFT,522.0399780273438,502.562260657014,-19.477717370329742,15531000,529.1880004882812,513.5525009155274
2025-08-11,MSFT,521.77001953125,503.21450826250475,-18.55551126874525,20194400,526.656005859375,514.5205017089844
2025-08-12,MSFT,529.239990234375,509.811511837494,-19.42847839688102,18667000,526.2420043945312,515.4565002441407
2025-08-13,MSFT,520.5800170898438,501.92871148085806,-18.651305608985695,19619200,523.4680053710938,516.3940017700195
2025-08-14,MSFT,522.47998046875,503.3337608029062,-19.146219665843773,20269100,523.7660034179687,517.5650009155273
2025-08-15,MSFT,520.1699829101562,501.4646698674617,-18.70531304269457,25213300,522.8940063476563,518.3130020141601
2025-08-18,MSFT,517.0999755859375,497.72738416392684,-19.372591422010657,23760600,523.2219970703125,518.8520004272461
2025-08-19,MSFT,509.7699890136719,490.523039840934,-19.246949172737857,21481000,522.847998046875,519.3580001831054
2025-08-20,MSFT,505.7200012207031,486.71922028502195,-19.000780935681178,27723000,521.9139892578125,519.7099990844727
2025-08-21,MSFT,504.239990234375,485.64318827964536,-18.596801954729642,18443300,518.0199890136719,519.9349990844727
2025-08-22,MSFT,507.2300109863281,488.4514571461577,-18.778553840170446,24324200,515.0479858398437,519.9274993896485
2025-08-25,MSFT,504.260009765625,485.54086899898874,-18.719140766636258,21638600,511.3999877929688,519.5954986572266
2025-08-26,MSFT,502.0400085449219,482.4859617838589,-19.554046761062978,30835700,508.81199340820314,519.2714981079101
2025-08-27,MSFT,506.739990234375,487.3142732443143,-19.42571699006072,17277900,506.24400024414064,518.8594985961914
2025-08-28,MSFT,509.6400146484375,490.40068180852955,-19.239332839907945,18015600,504.6980041503906,518.3329986572265
2025-08-29,MSFT,506.69000244140625,487.3278078439097,-19.36219459749657,20961600,504.902001953125,518.0079986572266
2025-09-02,MSFT,505.1199951171875,485.2458866074294,-19.874108509758116,18128000,505.9820068359375,516.8149993896484
2025-09-03,MSFT,505.3500061035156,486.38100148407943,-18.96900461943619,16345100,505.87400512695314,515.9440002441406
2025-09-04,MSFT,507.9700012207031,488.39912690796984,-19.57087431273328,15509500,506.04600219726564,514.4179992675781
2025-09-05,MSFT,495.0,477.28551399065776,-17.714486009342238,31994800,506.7080017089844,513.297999572754
2025-09-08,MSFT,498.2000122070313,479.32169106769584,-18.87832113933547,16771000,506.95400390625,512.4494995117187
2025-09-09,MSFT,498.4100036621094,479.5608951407511,-18.84910852135829,14410500,504.0260009765625,511.1574981689453
2025-09-10,MSFT,500.3699951171875,480.7852467962041,-19.584748320983408,21611800,502.3280029296875,509.9654998779297
2025-09-11,MSFT,501.010009765625,481.53037651192733,-19.47963325369767,18881600,500.9860046386719,508.79749908447263
2025-09-12,MSFT,509.8999938964844,490.7783690800783,-19.121624816406097,23624900,499.99000244140626,507.35399932861327
2025-09-15,MSFT,515.3599853515625,495.59611294661545,-19.76387240494705,17143800,498.59800415039064,506.37549896240233
2025-09-16,MSFT,509.0400085449219,490.2103184505331,-18.829690094388752,19711900,501.5780029296875,505.7464996337891
2025-09-17,MSFT,510.0199890136719,489.9841960497324,-20.035792963939457,15816600,505.00999755859374,505.50599975585936
2025-09-18,MSFT,508.4500122070313,489.52100929325263,-18.929002913778675,18913700,507.13599853515626,505.1030014038086
2025-09-19,MSFT,517.9299926757812,498.64285079194605,-19.287141883835204,52474100,509.0659973144531,505.1155014038086
2025-09-22,MSFT,514.4500122070312,495.27240835533894,-19.17760385169231,20009300,510.5539978027344,505.252001953125
2025-09-23,MSFT,509.2300109863281,489.8971591429676,-19.332851843360515,19799600,512.1599975585938,505.93650207519534
2025-09-24,MSFT,510.1499938964844,490.72207474752133,-19.427919148963042,13533700,511.9780029296875,506.2975021362305
2025-09-25,MSFT,507.0299987792969,487.7890958213408,-19.240902957956052,15786500,512.0160034179687,506.54600219726564
